,ids,urls,long,lat,file
2486,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/c09c843c3e54443a61db6f41ac93518c.jpg,-95.615233,29.610121,3020000.tif
2487,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/f169b0dd6cb2588c18c5ff33cac64814.jpg,-95.607315,29.846094,3020022.tif
2488,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/f96e7d3defb22b7fcc7e284784673443.jpg,-95.608195,29.846052,3020022.tif
2489,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/bd8fc281e01f55d7ab4b52ab27587f0d.jpg,-95.610743,29.856256,3020022.tif
2490,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/6a689e1cb3ff40553fce24423205084f.jpg,-95.607921,29.844177,3020022.tif
2491,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/a3c56d01d55c4b94b6b52e4d5b4c103e.jpg,-95.60952,29.845098,3020022.tif
2492,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/712d79af7c792b43435e181a7f47baeb.jpg,-95.609735,29.845224,3020022.tif
2493,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/1d1f9aea400f1615003f55600442621a.jpg,-95.609987,29.845345,3020022.tif
2494,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/a2df27244e5728f5c550d8e18e6594b5.jpg,-95.606849,29.844694,3020022.tif
2495,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/4d929aac5a7100de105b8c15af27ee27.jpg,-95.615212,29.855809,3020022.tif
2496,105001000B95E200,https://s3.amazonaws.com/explorationlab/chips/ea59a35d48049055664c4ad327416e55.jpg,-95.158959,29.927795,0
2497,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/25349931972a5522c98ece4fadec4810.jpg,-95.60746,29.844521,3020022.tif
2498,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/1318ca3cd8fce6488e291c7d0e33fce8.jpg,-95.607948,29.845889,3020022.tif
2499,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/11005b1c7a25a7685ac64d481ecd142c.jpg,-95.618285,29.855544,3020022.tif
2500,105001000B95E200,https://s3.amazonaws.com/explorationlab/chips/4f9040961eff005717d22c5f0c494cf1.jpg,-95.16129,29.929223,0
2501,105001000B95E200,https://s3.amazonaws.com/explorationlab/chips/4bea5e2646052b2dab27f92741732d74.jpg,-95.161888,29.929334,0
2502,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/2ee5a432b1233e485ebcd719520c8d61.jpg,-95.606773,29.84642,3020022.tif
2503,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/01d5b730b1bae20e6af13c2bb1cd6c14.jpg,-95.607058,29.846429,3020022.tif
2504,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/6bce60a46b1622f9ce8ada478a09113d.jpg,-95.609257,29.845848,3020022.tif
2505,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/6353c0cfd4f43f74a96005bfdf352078.jpg,-95.609761,29.846741,3020022.tif
2506,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/be26b9702a45991caebe9ed3a116edd7.jpg,-95.631179,29.823734,2131133.tif
2507,1040010032211E00,https://s3.amazonaws.com/explorationlab/chips/1dcea0efcb434d77c66b8082afec6505.jpg,-96.876378,28.495185,0
2508,105001000B95E200,,-95.081649,30.037827,0
2509,105001000B95E200,,-95.081735,30.037149,0
2510,1040010032211E00,,-96.882179,28.505356,0
2511,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/1e600b4a335d8eea05bc3d3e90f79d48.jpg,-95.604279,29.84743,3020022.tif
2512,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/36fdd0ba5b11b203f981901713dc94bd.jpg,-95.631914,29.839417,2131133.tif
2513,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/27d72a084d52288b3e5039de46540359.jpg,-95.604982,29.847816,3020022.tif
2514,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/62e15eba59e77ff12f97789f7e53cfac.jpg,-95.604279,29.847899,3020022.tif
2515,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/69554a445a0ef2d7a7859111db20283c.jpg,-95.603147,29.847983,3020022.tif
2516,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/15aa956617b74a328c3599d51b378c8c.jpg,-95.602766,29.848504,3020022.tif
2517,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/9abbc819ebcc9b8586c89de9816d6055.jpg,-95.602283,29.8483,3020022.tif
2518,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/a42123d81d0d905874a0a6c67d81e789.jpg,-95.601833,29.848286,3020022.tif
2519,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/9822a8e8bddfbe402229c9619d8888e2.jpg,-95.59689,29.845564,3020022.tif
2520,1040010032211E00,https://s3.amazonaws.com/explorationlab/chips/9244e816b33cbe285a4a42ab4ac6ba8c.jpg,-96.888877,28.500164,0
2521,105001000B95E200,https://s3.amazonaws.com/explorationlab/chips/496b6e246fe39faebd79dfee465e5d0c.jpg,-95.083403,30.016811,0
2522,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/7a2f22d699e2585eff9dc4e2c6767a37.jpg,-95.645252,29.811742,2131133.tif
2523,105001000B95E200,https://s3.amazonaws.com/explorationlab/chips/56583204a0bc2f5dbe92e275c3ea4907.jpg,-95.160711,29.958428,0
2524,105001000B95E200,https://s3.amazonaws.com/explorationlab/chips/952cc302cd68cc5ea27270bd002cf2ad.jpg,-95.160086,29.959114,0
2525,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/8d44bc063ec6b54adadc3cac0265bdf6.jpg,-95.606199,29.758183,3020020.tif
2526,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/f9989cbfa66675fa4f472abbc2eb01b7.jpg,-95.601184,29.847993,3020022.tif
2527,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/5759402dfb34bfdf503d3c68fc6b7f22.jpg,-95.621799,29.779021,3020020.tif
2528,105001000B95E100,,-95.634304,29.769948,2131131.tif
2529,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/f42bf605ead1cd47a05781e35ab043ad.jpg,-95.601709,29.847443,3020022.tif
2530,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/6ecdfe952bc9c310102eebbcc724358d.jpg,-95.600696,29.848202,3020022.tif
2531,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/11e069212a19a72ca1d2f36644911b5d.jpg,-95.601334,29.848732,3020022.tif
2532,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/adbeed4a5cce1df8ea62f9f4cdf10bf0.jpg,-95.60091,29.848737,3020022.tif
2533,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/e570f15177c83aeba208c5b3f5335d2b.jpg,-95.600685,29.848735,3020022.tif
2534,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/c403dc1639fe209cab7667d4748770a2.jpg,-95.601575,29.848774,3020022.tif
2535,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/5030428a396c381b2abde6477ae7978c.jpg,-95.602241,29.848753,3020022.tif
2536,105001000B95E100,,-95.603611,29.84575,3020022.tif
2537,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/4f6f1800e1a318cdcb4db240b9ab5a89.jpg,-95.603289,29.848835,3020022.tif
2538,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/94a4963f152e69b147a4aabfb2321d29.jpg,-95.621756,29.813211,3020022.tif
2539,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/56f364aeb7347a5d19f96abc7799fe09.jpg,-95.604303,29.848151,3020022.tif
2540,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/4ae9774d1e52d636657d265e3f3f3cc7.jpg,-95.604486,29.848141,3020022.tif
2541,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/6d0c9b0e44a4e939d72461570a411686.jpg,-95.604719,29.848621,3020022.tif
2542,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/2bc2c50fe25b0d58b8f260464b95c0f5.jpg,-95.60511,29.848586,3020022.tif
2543,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/d8ffbc19573355195868be708ddb4253.jpg,-95.667461,29.818588,2131133.tif
2544,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/b7e40389afa5b7ef34172035a874fc18.jpg,-95.667177,29.818379,2131133.tif
2545,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/665d35406f7558490f2f65bf8df59f34.jpg,-95.613661,29.780357,3020020.tif
2546,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/244f08f47b9311da2bbc797f1b7354af.jpg,-95.604169,29.845364,3020022.tif
2547,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/56789dcb1ab4e1f3e30730daf57f06a1.jpg,-95.603515,29.84528,3020022.tif
2548,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/b173140339fb844697c1c0cd503a30dc.jpg,-95.603552,29.845513,3020022.tif
2549,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/38c932e6f112a5a0f8118a7dd38802e7.jpg,-95.606795,29.848742,3020022.tif
2550,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/da4928024891972f3c394e6d86ff90bb.jpg,-95.64492,29.792192,2131131.tif
2551,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/37946f2f60f3605bef3410edeeffbf36.jpg,-95.607208,29.847067,3020022.tif
2552,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/c213e26dc06ba61cf923640935c1b354.jpg,-95.606317,29.84759,3020022.tif
2553,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/d2860da20967746bf9250f1207e4f354.jpg,-95.60635,29.848079,3020022.tif
2554,105001000B95E200,https://s3.amazonaws.com/explorationlab/chips/ae881906c099dbec7bd720393304f493.jpg,-95.147734,29.977057,0
2555,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/dbf00cc900b6fdaa9fa83503c3e6a946.jpg,-95.607283,29.847969,3020022.tif
2556,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/b62743df1d2f623fcc91692303203d0b.jpg,-95.608176,29.84806,3020022.tif
2557,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/c2e30f57b1f82bf3e75ce6ffd9b3ea6a.jpg,-95.607565,29.848428,3020022.tif
2558,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/b5e7c88b89a56caba6ac387c2d937eca.jpg,-95.607101,29.848481,3020022.tif
2559,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/b7ff91de2083c667bb11ae48962a838e.jpg,-95.607358,29.84897,3020022.tif
2560,105001000B95E200,https://s3.amazonaws.com/explorationlab/chips/73dec447dca26fdbb84a59e6d1bc6ef6.jpg,-95.181653,30.033738,0
2561,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/0b5a6ec14f846c8b61ed41cbdaf1d42c.jpg,-95.608723,29.848155,3020022.tif
2562,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/322bfed1f59ce350c2e5f8e9720d451b.jpg,-95.608538,29.848481,3020022.tif
2563,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/021d874b3283968acac844d2854f3b9c.jpg,-95.645521,29.819175,2131133.tif
2564,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/1ed4a107d1265d5c79b1d0484848e4d9.jpg,-95.608659,29.848837,3020022.tif
2565,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/ec002c19f2679fdb69ab29b2fcbec0fe.jpg,-95.645505,29.82031,2131133.tif
2566,105001000B95E200,https://s3.amazonaws.com/explorationlab/chips/d701f00e6333525dd699a5cdc2036e52.jpg,-95.142737,29.977737,0
2567,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/58cbe0475cb5aaba76c52ea20d83b085.jpg,-95.605389,29.848807,3020022.tif
2568,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/b2d27236c36aff781afd1adf8859a801.jpg,-95.607093,29.849109,3020022.tif
2569,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/d049af749cad3fb8ad8ed139490db372.jpg,-95.607114,29.849295,3020022.tif
2570,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/050f3701ce7fd1171c134c087ee87540.jpg,-95.607154,29.84954,3020022.tif
2571,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/5d5367f432cb37364fc51cd05326c99a.jpg,-95.608782,29.849407,3020022.tif
2572,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/3e378690e9918a5955aef13352480f64.jpg,-95.609461,29.848663,3020022.tif
2573,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/25dc668617406a9cd7c06c006769fa0f.jpg,-95.609574,29.848446,3020022.tif
2574,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/fb606e220b083edcefe747d7ac4febd5.jpg,-95.609976,29.848562,3020022.tif
2575,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/46a35c19a714147d3bf0c25e74730560.jpg,-95.609536,29.849195,3020022.tif
2576,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/8d63068416ad7470c1bbb14c8b749ed2.jpg,-95.598724,29.849046,3020022.tif
2577,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/5c61ec0ff6ac273cd620c37192e38b98.jpg,-95.60013,29.84705,3020022.tif
2578,105001000B95E200,https://s3.amazonaws.com/explorationlab/chips/54c4e0a24d9b333c17698feb2f3e5b49.jpg,-95.180381,30.036817,0
2579,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/3bd205c40b05eecfe49824dab61bc37b.jpg,-95.599679,29.847671,3020022.tif
2580,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/8f9513b01f200625d5a0b13ffce7147a.jpg,-95.598898,29.848062,3020022.tif
2581,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/41ad51e6171efe398995bbdd35a921c5.jpg,-95.598842,29.848418,3020022.tif
2582,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/3dfa318998b3afb50b90c66dbfa50250.jpg,-95.597643,29.848528,3020022.tif
2583,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/0303d60474001e0c34643852ff0f8cea.jpg,-95.59712,29.848013,3020022.tif
2584,105001000B95E100,,-95.651668,29.830847,2131133.tif
2585,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/5e20478c8cc89c758e664a578d261643.jpg,-95.600025,29.849093,3020022.tif
2586,105001000B95E100,,-95.652618,29.83127,2131133.tif
2587,105001000B95E100,,-95.652215,29.831265,2131133.tif
2588,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/2a2395e1cca34d9c1d7d9b0c98efe2d8.jpg,-95.597179,29.848746,3020022.tif
2589,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/af2549cfe16a18f1fd9eda2cf9873b41.jpg,-95.597477,29.849486,3020022.tif
2590,105001000B95E100,,-95.667375,29.815948,2131133.tif
2591,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/9f40320fbeef1dad7190552159d09823.jpg,-95.666002,29.815915,2131133.tif
2592,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/e093d91a96279c7719c2c7ec7705996d.jpg,-95.665798,29.814528,2131133.tif
2593,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/5a190a458c39c486b1046975745ea3da.jpg,-95.657558,29.834682,2131133.tif
2594,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/f386ab9a1b242e9d805244b6af38d7dc.jpg,-95.652779,29.830837,2131133.tif
2595,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/eb6fb677e54312b636c0b3a165b4fd56.jpg,-95.599655,29.850342,3020022.tif
2596,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/152268d26e60c405e100a5975bda93de.jpg,-95.59988,29.850351,3020022.tif
2597,105001000B95E200,https://s3.amazonaws.com/explorationlab/chips/fd9c7019d425ebdd6e0f6dbd7815d578.jpg,-95.175714,30.034369,0
2598,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/f92efb0252ac52faf23b17b657ec7f70.jpg,-95.598947,29.851826,3020022.tif
2599,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/770983b5d21ee21442bf92ebffeaa9eb.jpg,-95.599607,29.851417,3020022.tif
2600,105001000B95E200,,-95.174985,30.033779,0
2601,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/17c869872f5b349f897e3d3453baa7b7.jpg,-95.603324,29.850454,3020022.tif
2602,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/bdfb475a06c505b0881458f2e9a1eb76.jpg,-95.60327,29.849877,3020022.tif
2603,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/99582212e0ece2d71edeabf217bda3ea.jpg,-95.602219,29.849858,3020022.tif
2604,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/c6fd2cc5da6aadcc664bec93e10ad397.jpg,-95.602198,29.850351,3020022.tif
2605,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/07f86a8793530a1057f603342e3bd968.jpg,-95.600508,29.849905,3020022.tif
2606,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/94f4ef2ec3c6d4e15e507b296b85b5ab.jpg,-95.601506,29.845864,3020022.tif
2607,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/c5c06086907789a2b468e0d72e0bd454.jpg,-95.669907,29.810516,2131133.tif
2608,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/e0af4a953555f1daafd7e18ea10ab86d.jpg,-95.669221,29.808445,2131133.tif
2609,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/db2b3d84dff9f0406066ac8463b50e5c.jpg,-95.669698,29.808059,2131133.tif
2610,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/a5ab90fbd73535cfa6722ea95b253e29.jpg,-95.599456,29.852052,3020022.tif
2611,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/a4478dc18232ff46404fc3e6468d6c65.jpg,-95.606672,29.850307,3020022.tif
2612,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/373099c52ca7d4b3ebae69239c00854b.jpg,-95.607178,29.849772,3020022.tif
2613,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/435923c72bdcf29f7e060b3cc83ec1e4.jpg,-95.617221,29.791463,3020020.tif
2614,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/6d3c31b55dc347595b4f584109d09546.jpg,-95.608262,29.849956,3020022.tif
2615,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/8246b09ba364c9450d1a58db3918d5ad.jpg,-95.608485,29.84987,3020022.tif
2616,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/818222a66f11c04c1d1d60a2970f65f5.jpg,-95.609228,29.850361,3020022.tif
2617,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/1089150f4d72cd68949953a2a42a6588.jpg,-95.609222,29.850051,3020022.tif
2618,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/820856db1f8b62f729a13c443fe9a32b.jpg,-95.610027,29.849363,3020022.tif
2619,105001000B95E100,,-95.609901,29.8496,3020022.tif
2620,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/1235e2be20ef577770f83a8f224b4b65.jpg,-95.609721,29.84974,3020022.tif
2621,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/ffb3c2935288117ae80368d2eeec8a0f.jpg,-95.609539,29.849909,3020022.tif
2622,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/86994a529bfa47c6e71d4f98b3ed125c.jpg,-95.609946,29.850098,3020022.tif
2623,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/01769bb8aa32f3faf1c7455b8f7f024b.jpg,-95.609657,29.850868,3020022.tif
2624,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/d549d4d0747c660f92f091d6bf001981.jpg,-95.609614,29.851101,3020022.tif
2625,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/b51c4ae3628bf509a72fe3feb3163467.jpg,-95.609598,29.851338,3020022.tif
2626,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/8a5ac7a6f0cc512bb00fc808401ab23c.jpg,-95.609587,29.851552,3020022.tif
2627,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/5975a824fc6d2a9c962f00ecc5698765.jpg,-95.609759,29.852338,3020022.tif
2628,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/b6418dba8c4d900230cabfe6f8e02c2f.jpg,-95.666023,29.836406,2131133.tif
2629,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/fa6d9e474c3d26e6eb4d13560ce38456.jpg,-95.655686,29.830549,2131133.tif
2630,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/79d423a9f308aa466544721a65fb2418.jpg,-95.649018,29.834165,2131133.tif
2631,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/d13cfa903a03db14250f27253037e8c5.jpg,-95.651159,29.834946,2131133.tif
2632,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/4767d8172feb78338bd0406f35a5d520.jpg,-95.652044,29.833238,2131133.tif
2633,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/a1bfac744e7c4a867a8d21b78b8d6311.jpg,-95.651556,29.834044,2131133.tif
2634,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/4ac74b1f36fa8a23e79cf75a19f086aa.jpg,-95.651566,29.833867,2131133.tif
2635,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/e982390e60aa0cb384ed8ea204e16f4d.jpg,-95.651169,29.833048,2131133.tif
2636,105001000B95E200,https://s3.amazonaws.com/explorationlab/chips/ab8ad0a5e399a6682c7d5ecc484d4153.jpg,-95.176197,30.037861,0
2637,105001000B95E200,https://s3.amazonaws.com/explorationlab/chips/49cd7e88a48ef621c3700af9df5ca06a.jpg,-95.176476,30.037913,0
2638,105001000B95E200,https://s3.amazonaws.com/explorationlab/chips/4f390d7b723cd80579c428cbc0b3febe.jpg,-95.177243,30.038256,0
2639,105001000B95E200,https://s3.amazonaws.com/explorationlab/chips/b8dd0621f649cee2be3e4a23e26c9efc.jpg,-95.177586,30.038382,0
2640,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/26e5ea857f2c76b5ebd98b2d4365198d.jpg,-95.650172,29.833937,2131133.tif
2641,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/c9d7769675ddfd94175af707ffda7c78.jpg,-95.650075,29.834262,2131133.tif
2642,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/ae8dcccf2efccb5d8d831502786d5713.jpg,-95.649469,29.835105,2131133.tif
2643,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/76d97df039c55bd79ce94183c4a9ff1c.jpg,-95.625911,29.784596,2131131.tif
2644,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/c881a33b52be563ab0c047db3d1f8341.jpg,-95.661308,29.832879,2131133.tif
2645,105001000B95E100,,-95.662209,29.834531,2131133.tif
2646,105001000B95E200,https://s3.amazonaws.com/explorationlab/chips/bfa9694cc81a781f9db002491eb32b63.jpg,-95.177903,30.041052,0
2647,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/decafd81afaf8e570da79b5436f1bb5c.jpg,-95.661351,29.83548,2131133.tif
2648,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/710831a06b1a304ea13c576194ed5217.jpg,-95.405458,29.761317,3020030.tif
2649,105001000B95E100,,-95.660074,29.835248,2131133.tif
2650,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/d76fbecfc1fc19844152753279329356.jpg,-95.449526,30.035878,3020203.tif
2651,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/049e1098fdfb2daa72bc378a39e33d44.jpg,-95.655879,29.834098,2131133.tif
2652,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/0b004b237874b0a0d486b69418472306.jpg,-95.658197,29.83521,2131133.tif
2653,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/b9876703504c3b20d0cf3f32311ba147.jpg,-95.654855,29.833144,2131133.tif
2654,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/a9582c7e0a7c51c2086fb9098ca7d78c.jpg,-95.659983,29.830952,2131133.tif
2655,105001000B95E200,https://s3.amazonaws.com/explorationlab/chips/e56a04a2ba8f35f4692d88c93f706ca7.jpg,-95.120048,30.021033,0
2656,105001000B95E200,https://s3.amazonaws.com/explorationlab/chips/981e6b07a00828c2b339060690b68304.jpg,-95.120147,30.02123,0
2657,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/f294af5887cdf020d9fdcb995b968a54.jpg,-95.65847,29.832181,2131133.tif
2658,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/de7d4c72173b1c4f376a3df9f217b807.jpg,-95.641846,29.83812,2131133.tif
2659,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/7689828ce947506094c59102a3dabcd1.jpg,-95.658427,29.831134,2131133.tif
2660,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/69d2e196031506885ca0e10954f986f3.jpg,-95.659881,29.830082,2131133.tif
2661,105001000B95E100,,-95.641084,29.838394,2131133.tif
2662,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/89c0f75324a12ad4581520aedbf16b33.jpg,-95.618015,29.766316,3020020.tif
2663,105001000B95E200,https://s3.amazonaws.com/explorationlab/chips/9bdc862e0cfd5358e95b177def51722e.jpg,-95.120707,30.027579,0
2664,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/7099fcc11578b7e48b73d40896395490.jpg,-95.588811,29.762949,3020020.tif
2665,105001000B95E100,,-95.647098,29.838767,2131133.tif
2666,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/edd88afdc73b70634dfdfa679376dac7.jpg,-95.642372,29.767946,2131131.tif
2667,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/5d554b21aff769ad6a12889e36f80972.jpg,-95.647082,29.839092,2131133.tif
2668,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/a8a9c3a3fa69730790b6b7e2ef912c35.jpg,-95.647092,29.839274,2131133.tif
2669,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/9a95ff2b2bea0203b46dfe5e325f88a5.jpg,-95.590592,29.758143,3020020.tif
2670,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/19087ff59f014d430d77d4a4eee91702.jpg,-95.597474,29.761329,3020020.tif
2671,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/6c3b5a595a0d0b48949f4e16555d9149.jpg,-95.59727,29.758637,3020020.tif
2672,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/da2e322e3cdc6f8c06db36c6ccd02c1a.jpg,-95.649673,29.836622,2131133.tif
2673,105001000B95E100,,-95.649496,29.837236,2131133.tif
2674,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/495e5f0f6679350c29c3b83091e001c0.jpg,-95.651368,29.836314,2131133.tif
2675,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/50d5add9e4cf0142a279317154100462.jpg,-95.609657,29.762893,3020020.tif
2676,105001000B95E200,https://s3.amazonaws.com/explorationlab/chips/2cbfd3ffb47633d9d8dd764f2bf1e571.jpg,-95.121217,30.031931,0
2677,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/8476995740f182bdc1a29a7064cf7430.jpg,-95.621762,29.789392,3020020.tif
2678,105001000B95E200,https://s3.amazonaws.com/explorationlab/chips/119c94b529f4b25bb46d2a7ee17cb0b5.jpg,-95.164776,30.021983,0
